CVE_ENT,CVE_LOC,CVE_MUN,NOM_ENT,NOM_MUN,NOM_LOC,POBTOT,deci_lon,deci_lat
03,030080359,03008,Baja California Sur,Los Cabos,El Rincón de San Pedro,53,-109.68408722222223,23.150454444444442
03,030080360,03008,Baja California Sur,Los Cabos,El Romerillal,10,-109.79499249999999,23.4102075
03,030080383,03008,Baja California Sur,Los Cabos,El Cardón,15,-109.52925833333333,23.123173055555554
03,030080386,03008,Baja California Sur,Los Cabos,Santa Rita,54,-109.69631416666667,23.326251944444444
03,030080392,03008,Baja California Sur,Los Cabos,El Chorro,28,-109.80075722222222,23.445313055555555
03,030080393,03008,Baja California Sur,Los Cabos,El Corral de Piedra,8,-109.91591527777778,22.989899722222223
03,030080401,03008,Baja California Sur,Los Cabos,El Guamuchilar,49,-109.74458833333334,23.44871361111111
03,030080406,03008,Baja California Sur,Los Cabos,Yéneka,23,-109.78005972222222,23.270972777777775
03,030080447,03008,Baja California Sur,Los Cabos,San Ignacio,24,-109.82143555555555,23.29190638888889
03,030080456,03008,Baja California Sur,Los Cabos,Santa Cruz,361,-109.65252972222223,23.55668138888889
03,030080469,03008,Baja California Sur,Los Cabos,Las Vinoramas,6,-109.81360972222222,23.42236027777778
03,030080476,03008,Baja California Sur,Los Cabos,El Encinal,19,-109.71869333333333,23.314599444444447
03,030080490,03008,Baja California Sur,Los Cabos,Boca de Margarita,11,-110.08506166666666,23.005565555555556
03,030080503,03008,Baja California Sur,Los Cabos,El Chapuli,60,-109.78114833333333,23.35868055555556
03,030080521,03008,Baja California Sur,Los Cabos,Los Mártires,18,-109.66024166666668,23.620161111111113
03,030080533,03008,Baja California Sur,Los Cabos,Los Pinos,18,-109.62092138888889,23.620320555555555
03,030080550,03008,Baja California Sur,Los Cabos,Santa Bárbara,100,-109.71448222222223,23.493502222222222
03,030080560,03008,Baja California Sur,Los Cabos,Las Tinas,28,-109.79580916666667,23.363014444444445
03,030080593,03008,Baja California Sur,Los Cabos,El Campamento,855,-109.6773125,23.541454722222223
03,030080610,03008,Baja California Sur,Los Cabos,Colonia María Sandéz Viuda de González,85,-109.6650588888889,23.5315475
03,030080630,03008,Baja California Sur,Los Cabos,Agua Verde,22,-109.70791583333333,23.16867305555556
03,030080654,03008,Baja California Sur,Los Cabos,El Encino Gacho,19,-109.68081111111111,23.159905555555554
03,030080692,03008,Baja California Sur,Los Cabos,Playa Tortuga,11,-109.5359825,23.110077500000003
03,030080707,03008,Baja California Sur,Los Cabos,El Refugio,9,-109.8173175,23.550174444444444
03,030080708,03008,Baja California Sur,Los Cabos,Migriño [Restaurante],9,-110.06532055555556,23.01451861111111
03,030080714,03008,Baja California Sur,Los Cabos,San Antonio de las Huertas,7,-110.03743138888889,23.12736111111111
03,030080722,03008,Baja California Sur,Los Cabos,Santa Gertrudis,32,-109.69080027777778,23.09496972222222
03,030080788,03008,Baja California Sur,Los Cabos,La Torre,14,-109.69391250000001,23.474695555555552
03,030080898,03008,Baja California Sur,Los Cabos,Las Palmas,11,-109.70114333333333,23.14183361111111
03,030080940,03008,Baja California Sur,Los Cabos,Cuadra San Francisco,7,-109.77839333333333,22.979321666666664
03,030080981,03008,Baja California Sur,Los Cabos,Barrio Boca de la Cañada,24,-109.70771277777779,23.478427777777775
03,030080985,03008,Baja California Sur,Los Cabos,Ligth House Point States,33,-109.50223111111112,23.562714444444445
03,030081033,03008,Baja California Sur,Los Cabos,Cerro de los Chivos,16,-109.72121027777779,23.05712972222222
03,030081036,03008,Baja California Sur,Los Cabos,El Encanto,14,-109.71695527777779,23.064820833333336
03,030081037,03008,Baja California Sur,Los Cabos,El Aguajito,25,-109.71870722222222,23.06550111111111
03,030081051,03008,Baja California Sur,Los Cabos,La Fortuna,42,-109.59773805555555,23.58131361111111
03,030081075,03008,Baja California Sur,Los Cabos,Vinoramas Diamante,9,-109.45438638888889,23.214467499999998
03,030081098,03008,Baja California Sur,Los Cabos,El Aguajito,15,-109.75429166666666,23.365247222222223
03,030081136,03008,Baja California Sur,Los Cabos,Loma Linda,16,-110.0798036111111,23.082375
03,030081151,03008,Baja California Sur,Los Cabos,Las Norias,8,-109.95536805555555,23.0132075
03,030081206,03008,Baja California Sur,Los Cabos,Rancho Doña Martha,23,-109.72383222222223,23.06908027777778
03,030081219,03008,Baja California Sur,Los Cabos,La Huertita,19,-110.09517138888889,23.068553055555554
03,030081233,03008,Baja California Sur,Los Cabos,Migriño Hacienda,20,-110.06830083333332,23.013704444444443
03,030081307,03008,Baja California Sur,Los Cabos,El Toro Muerto,61,-109.74456388888889,23.0592875
03,030081313,03008,Baja California Sur,Los Cabos,Rollin Hills [Hotel],13,-110.01812444444444,22.957349722222222
03,030081358,03008,Baja California Sur,Los Cabos,Los Mezquites,38,-109.95656027777778,22.925542222222223
03,030081359,03008,Baja California Sur,Los Cabos,Los Ramírez,18,-109.95295222222222,22.92397138888889
03,030081444,03008,Baja California Sur,Los Cabos,El Taste de Santa Rosa,61,-109.73633805555555,23.08959111111111
03,030081490,03008,Baja California Sur,Los Cabos,Matancitas,22,-109.75654583333333,23.445033333333335
03,030081559,03008,Baja California Sur,Los Cabos,El Salto,12,-109.93132916666667,22.98249472222222
03,030081577,03008,Baja California Sur,Los Cabos,El Bateque,8,-109.75317833333334,23.330278888888888
03,030081579,03008,Baja California Sur,Los Cabos,Club Campestre el Madrigal,85,-109.7841425,23.311806666666666
03,030090001,03009,Baja California Sur,Loreto,Loreto,16311,-111.34333333333333,26.012777777777778
03,030090028,03009,Baja California Sur,Loreto,La Giganta,12,-111.53780972222222,26.29847388888889
03,030090031,03009,Baja California Sur,Loreto,Lote 11,15,-111.55913083333333,26.260210833333332
03,030090058,03009,Baja California Sur,Loreto,El Cimarrón,4,-111.54641333333333,26.279238333333332
03,030090071,03009,Baja California Sur,Loreto,San Nicolás,90,-111.54796638888888,26.544610555555558
03,030090118,03009,Baja California Sur,Loreto,Nopoló,103,-111.35930972222222,25.93526888888889
03,030090151,03009,Baja California Sur,Loreto,La Cruz,8,-111.39424416666667,25.576344444444445
03,030090156,03009,Baja California Sur,Loreto,Ensenada Blanca,227,-111.25306305555556,25.727845555555554
03,030090161,03009,Baja California Sur,Loreto,Ligüí,248,-111.27120166666667,25.735778055555556
03,030090164,03009,Baja California Sur,Loreto,El Mezquite,10,-111.51316,25.64111611111111
03,030090183,03009,Baja California Sur,Loreto,Tripuí [Trailer Park],5,-111.31910083333332,25.805555000000002
03,030090189,03009,Baja California Sur,Loreto,Los Corrales,11,-111.51499138888889,25.83042222222222
03,030090192,03009,Baja California Sur,Loreto,Los Dolores,13,-111.52558333333333,25.833721388888886
03,030090193,03009,Baja California Sur,Loreto,La Fortuna,20,-111.54238777777778,25.824764722222223
03,030090197,03009,Baja California Sur,Loreto,Juncalito,12,-111.33326138888889,25.833705833333333
03,030090206,03009,Baja California Sur,Loreto,San Javier,155,-111.54343416666667,25.861912500000003
03,030090211,03009,Baja California Sur,Loreto,El Segundo Paso,18,-111.55369666666667,25.845007499999998
03,030090216,03009,Baja California Sur,Loreto,Agua Verde,7,-111.08129777777778,25.518960277777776
03,030090220,03009,Baja California Sur,Loreto,El Paso de Santa Cruz,8,-111.32093083333334,25.53644611111111
03,030090221,03009,Baja California Sur,Loreto,La Presa,10,-111.30329972222222,25.545885833333337
03,030090222,03009,Baja California Sur,Loreto,Puerto Agua Verde,210,-111.07126527777777,25.51206638888889
03,030090233,03009,Baja California Sur,Loreto,La Última Agua,11,-111.25803833333333,25.562462500000002
03,030090235,03009,Baja California Sur,Loreto,Timbabichi,22,-110.9512213888889,25.258051666666667
03,030090261,03009,Baja California Sur,Loreto,El Pasito,11,-111.51961638888889,25.830535555555556
03,030090267,03009,Baja California Sur,Loreto,Rancho San Cosme,15,-111.16825138888889,25.57813861111111
03,030090296,03009,Baja California Sur,Loreto,Los Búfalos,14,-111.52681888888888,26.294153333333334
03,030090322,03009,Baja California Sur,Loreto,Ejido Loreto al Sur,11,-111.37237083333332,25.990001944444444
03,030090352,03009,Baja California Sur,Loreto,Los Mangos,8,-111.55858527777778,26.28286888888889
03,030090358,03009,Baja California Sur,Loreto,San Juaniquito,40,-111.45163944444445,26.392450277777776
03,030090371,03009,Baja California Sur,Loreto,San Cosme,11,-111.15073166666667,25.56831222222222
03,030090388,03009,Baja California Sur,Loreto,La Higuerita,22,-111.61361527777777,26.487633055555555
03,030090389,03009,Baja California Sur,Loreto,Tecoragui,10,-111.3407736111111,26.0756725
04,040010001,04001,Campeche,Calkiní,Calkiní,15949,-90.05073944444445,20.371226111111113
04,040010002,04001,Campeche,Calkiní,Isla Arena,968,-90.45245916666667,20.690499444444445
04,040010003,04001,Campeche,Calkiní,Bacabchén,3128,-90.05599805555555,20.288866666666667
04,040010004,04001,Campeche,Calkiní,Bécal,6801,-90.02823194444444,20.442611944444444
04,040010005,04001,Campeche,Calkiní,Concepción,398,-90.18066472222223,20.316658333333333
04,040010006,04001,Campeche,Calkiní,San Agustín Chunhuás,559,-90.17844055555555,20.266482222222223
04,040010007,04001,Campeche,Calkiní,Dzitbalché,13208,-90.05682777777777,20.320740833333332
04,040010008,04001,Campeche,Calkiní,Nunkiní,6485,-90.14945083333333,20.401633333333333
04,040010009,04001,Campeche,Calkiní,Pucnachén,1031,-90.21930777777779,20.365076666666667
04,040010010,04001,Campeche,Calkiní,San Antonio Sahcabchén,2280,-90.13753666666668,20.306577222222224
04,040010011,04001,Campeche,Calkiní,San Nicolás,403,-90.2356975,20.437918888888888
04,040010012,04001,Campeche,Calkiní,Santa Cruz Ex-Hacienda,1421,-90.24051916666667,20.39787111111111
04,040010013,04001,Campeche,Calkiní,Santa Cruz Pueblo,2286,-90.10404916666666,20.334408333333332
04,040010014,04001,Campeche,Calkiní,Tankuché,1228,-90.24278555555556,20.50789222222222
04,040010015,04001,Campeche,Calkiní,Tepakán,2193,-90.04083583333333,20.39747638888889
04,040010016,04001,Campeche,Calkiní,Santa María,261,-90.24536916666666,20.372651944444446
04,040010026,04001,Campeche,Calkiní,Frente Chuc Say,11,-90.05526055555555,20.337600555555554
04,040010134,04001,Campeche,Calkiní,San Juan,17,-90.04415444444444,20.324549722222223
04,040010150,04001,Campeche,Calkiní,Anexo San Mateo,63,-90.04177583333333,20.31735638888889
04,040010155,04001,Campeche,Calkiní,Colonia Coca-Cola,22,-90.05730333333334,20.306364444444444
04,040010201,04001,Campeche,Calkiní,La Fátima (Cocbilín),25,-89.85945388888888,20.12784361111111
04,040010232,04001,Campeche,Calkiní,Xkakoch,302,-90.16886833333334,20.235612777777778
04,040010233,04001,Campeche,Calkiní,Yaxhaltún,25,-89.88397194444445,20.1263325
04,040010310,04001,Campeche,Calkiní,Colonia Si-Ho,16,-90.06646527777778,20.37080166666667
04,040010319,04001,Campeche,Calkiní,Ninguno,8,-90.05460777777778,20.342459444444444
04,040020001,04002,Campeche,Campeche,San Francisco de Campeche,249623,-90.53964916666666,19.844814166666666
04,040020068,04002,Campeche,Campeche,Uayamón,309,-90.42054694444445,19.65893472222222
04,040020070,04002,Campeche,Campeche,Bethania,1280,-90.36565888888889,19.908939444444442
04,040020071,04002,Campeche,Campeche,San Antonio Bobolá,212,-90.42053083333334,19.770520555555553
04,040020072,04002,Campeche,Campeche,Bolonchén Cahuich,326,-90.20550250000001,19.44237138888889
04,040020073,04002,Campeche,Campeche,Castamay,1266,-90.43043222222222,19.837024166666666
04,040020075,04002,Campeche,Campeche,Chemblás,588,-90.35620805555556,19.92016166666667
04,040020077,04002,Campeche,Campeche,Chiná,6295,-90.49528111111111,19.76931972222222
04,040020081,04002,Campeche,Campeche,Hampolol,1221,-90.38786083333333,19.926273611111114
04,040020082,04002,Campeche,Campeche,Hobomó,344,-90.49047083333333,19.609005833333335
04,040020086,04002,Campeche,Campeche,Imí,1651,-90.47362694444445,19.875685555555556
04,040020087,04002,Campeche,Campeche,Lerma,8971,-90.60070194444444,19.806181666666667
04,040020089,04002,Campeche,Campeche,Mucuychakán,197,-90.46217166666666,19.68785111111111
04,040020090,04002,Campeche,Campeche,Nilchí,1076,-90.27065694444444,19.84552888888889
04,040020091,04002,Campeche,Campeche,Nohakal,990,-90.33641055555555,19.65493111111111
04,040020092,04002,Campeche,Campeche,Uzahzil-Edzná (Nohyaxché),281,-90.219475,19.61540138888889
04,040020093,04002,Campeche,Campeche,San Agustín Olá,197,-90.52295138888888,19.712464722222222
04,040020094,04002,Campeche,Campeche,Crucero Oxá,304,-90.0773475,19.72786361111111
04,040020096,04002,Campeche,Campeche,Pich,2055,-90.11830222222221,19.48613611111111
04,040020097,04002,Campeche,Campeche,Pocyaxum,542,-90.35067,19.729957499999998
04,040020098,04002,Campeche,Campeche,Cayal,502,-90.17502416666667,19.743239722222224
04,040020100,04002,Campeche,Campeche,San Camilo (Chencollí),241,-90.24062777777777,19.796900555555556
04,040020101,04002,Campeche,Campeche,San Francisco Kobén,1292,-90.41711027777778,19.916219444444444
04,040020104,04002,Campeche,Campeche,Tikinmul,2029,-90.22356527777778,19.76844472222222
04,040020105,04002,Campeche,Campeche,Tixmucuy,613,-90.31713333333333,19.582341666666668
04,040020110,04002,Campeche,Campeche,Alfredo V. Bonfil,2416,-90.18068638888889,19.52817861111111
04,040020118,04002,Campeche,Campeche,Pueblo Nuevo,382,-90.12274305555555,19.747314444444445
04,040020172,04002,Campeche,Campeche,Melchor Ocampo,1137,-90.22634916666667,19.373267777777777
04,040020178,04002,Campeche,Campeche,Ensenada,13,-90.66727444444444,19.724171666666663
04,040020200,04002,Campeche,Campeche,Horticultores de Kobén,47,-90.43078,19.8967
04,040020249,04002,Campeche,Campeche,Miguel Alemán (X-Campéu),73,-90.39793583333334,19.796704722222223
04,040020256,04002,Campeche,Campeche,La Paz,20,-90.18498611111112,19.57998222222222
04,040020263,04002,Campeche,Campeche,Quetzal Edzná,1032,-90.10547749999999,19.459094444444442
04,040020264,04002,Campeche,Campeche,La Libertad,509,-90.10409805555555,19.466080833333333
04,040020281,04002,Campeche,Campeche,San Luciano,395,-90.01380083333333,19.498504444444446
04,040020312,04002,Campeche,Campeche,Kikab,588,-90.20889833333334,19.28900027777778
04,040020313,04002,Campeche,Campeche,Nuevo Pénjamo,143,-90.21046972222223,19.309097222222224
04,040020316,04002,Campeche,Campeche,Adolfo Ruiz Cortínez,427,-90.35981916666667,19.476341666666666
04,040020318,04002,Campeche,Campeche,San Miguel Allende,262,-89.99564944444444,19.46240611111111
04,040020323,04002,Campeche,Campeche,Frutas Tropicales,7,-90.16250916666667,19.76242472222222
04,040020326,04002,Campeche,Campeche,Mar Azul,12,-90.64277777777778,19.773333333333333
04,040020329,04002,Campeche,Campeche,Club Náutico y Deportivo de Campeche,12,-90.63616972222223,19.77809611111111
04,040020365,04002,Campeche,Campeche,Los Mangos,24,-90.17532250000001,19.523135555555555
04,040020402,04002,Campeche,Campeche,San Francisco Uxmal,11,-90.50169194444445,19.74675527777778
04,040020465,04002,Campeche,Campeche,Los Laureles,2669,-89.99470194444444,19.487717222222223
04,040020466,04002,Campeche,Campeche,Guanaceví,71,-90.08550194444445,19.45761111111111
04,040020501,04002,Campeche,Campeche,Nuevo San Antonio Ebulá,94,-90.46584777777778,19.82031027777778
04,040020520,04002,Campeche,Campeche,La Palma,11,-90.51050611111111,19.73611138888889
04,040020585,04002,Campeche,Campeche,Nueva Esperanza,14,-90.26948888888889,19.79485027777778
04,040020711,04002,Campeche,Campeche,Carlos Cano Cruz (Los Tlaxcaltecas),226,-89.88679416666668,19.36901361111111
04,040020840,04002,Campeche,Campeche,Sierra Verde de Cayal,169,-90.15998944444445,19.653709166666665
04,040020844,04002,Campeche,Campeche,Nueva Esperanza,118,-89.99686944444444,19.58325222222222
04,040020875,04002,Campeche,Campeche,San Francisco,23,-90.50034388888889,19.745899166666668
04,040020960,04002,Campeche,Campeche,Seet Ka'an (Rincón del Cielo),12,-90.46615361111111,19.831718333333335
04,040020976,04002,Campeche,Campeche,Escondido,4,-90.39961111111111,19.828598055555556
04,040030001,04003,Campeche,Carmen,Ciudad del Carmen,191238,-91.83645,18.637789444444444
04,040030005,04003,Campeche,Carmen,Nuevo Progreso,5266,-92.28904861111111,18.622946666666667
04,040030006,04003,Campeche,Carmen,Atasta,2712,-92.10385027777777,18.61923416666667
